iteration,relative_error
1667,0.00137496
1668,0.00137425
1669,0.00137354
1670,0.00137282
1671,0.00137211
1672,0.00137137
1673,0.00137062
1674,0.00136984
1675,0.00136904
1676,0.00136824
1677,0.00136742
1678,0.0013666
1679,0.00136573
1680,0.00136483
1681,0.00136388
1682,0.0013629
1683,0.00136188
1684,0.00136082
1685,0.00135974
1686,0.00135862
1687,0.00135749
1688,0.00135633
1689,0.00135517
1690,0.00135397
1691,0.00135272
1692,0.0013514
1693,0.00135001
1694,0.00134861
1695,0.00134712
1696,0.00134562
1697,0.00134407
1698,0.00134249
1699,0.00134091
1700,0.00133929
1701,0.00133765
1702,0.0013359
1703,0.00133412
1704,0.00133228
1705,0.00133041
1706,0.00132852
1707,0.00132661
1708,0.00132471
1709,0.00132279
1710,0.0013208
1711,0.00131874
1712,0.00131664
1713,0.0013145
1714,0.00131235
1715,0.00131022
1716,0.00130812
1717,0.00130599
1718,0.0013038
1719,0.00130157
1720,0.00129931
1721,0.00129703
1722,0.00129475
1723,0.00129242
1724,0.00129006
1725,0.00128768
1726,0.00128525
1727,0.00128286
1728,0.00128047
1729,0.00127817
1730,0.00127588
1731,0.00127354
1732,0.00127113
1733,0.00126865
1734,0.00126619
1735,0.00126369
1736,0.00126122
1737,0.00125882
1738,0.00125647
1739,0.00125418
1740,0.0012518
1741,0.00124937
1742,0.00124691
1743,0.00124446
1744,0.00124202
1745,0.00123961
1746,0.00123731
1747,0.00123499
1748,0.00123266
1749,0.00123025
1750,0.00122784
1751,0.00122542
1752,0.00122304
1753,0.00122071
1754,0.0012184
1755,0.00121612
1756,0.0012138
1757,0.00121152
1758,0.00120927
1759,0.001207
1760,0.00120471
1761,0.00120237
1762,0.00120006
1763,0.00119779
1764,0.00119554
1765,0.00119329
1766,0.00119097
1767,0.00118861
1768,0.00118622
1769,0.00118381
1770,0.0011814
1771,0.00117901
1772,0.00117664
1773,0.00117429
1774,0.0011719
1775,0.00116946
1776,0.00116696
1777,0.0011644
1778,0.0011618
1779,0.00115915
1780,0.00115649
1781,0.00115384
1782,0.00115124
1783,0.00114861
1784,0.00114595
1785,0.0011432
1786,0.00114039
1787,0.00113758
1788,0.00113469
1789,0.0011318
1790,0.00112885
1791,0.00112587
1792,0.00112291
1793,0.00111994
1794,0.00111704
1795,0.00111407
1796,0.00111103
1797,0.00110789
1798,0.00110471
1799,0.00110154
1800,0.00109833
1801,0.00109517
1802,0.00109206
1803,0.00108902
1804,0.001086
1805,0.00108292
1806,0.00107983
1807,0.00107672
1808,0.00107368
1809,0.00107065
1810,0.00106762
1811,0.00106459
1812,0.00106149
1813,0.00105839
1814,0.00105527
1815,0.00105218
1816,0.00104919
1817,0.00104628
1818,0.00104334
1819,0.00104029
1820,0.00103718
1821,0.00103403
1822,0.00103088
1823,0.00102776
1824,0.0010247
1825,0.0010217
1826,0.00101865
1827,0.00101547
1828,0.00101216
1829,0.00100878
1830,0.00100535
1831,0.00100189
1832,0.000998452
1833,0.000995026
1834,0.000991649
1835,0.000988229
1836,0.000984746
1837,0.000981187
1838,0.000977589
1839,0.00097399
1840,0.00097032
1841,0.000966625
1842,0.000962853
1843,0.000959026
1844,0.00095523
1845,0.000951389
1846,0.000947568
1847,0.000943768
1848,0.000939961
1849,0.000936258
1850,0.000932595
1851,0.000928969
1852,0.00092529
1853,0.00092158
1854,0.000917885
1855,0.000914181
1856,0.00091057
1857,0.000907042
1858,0.000903663
1859,0.000900469
1860,0.000897308
1861,0.000894117
1862,0.000890888
1863,0.000887709
1864,0.000884629
1865,0.000881679
1866,0.000878808
1867,0.000875903
1868,0.000872953
1869,0.000869986
1870,0.000867023
1871,0.000864096
1872,0.000861221
1873,0.000858358
1874,0.000855518
1875,0.000852664
1876,0.000849738
1877,0.000846754
1878,0.000843677
1879,0.00084054
1880,0.000837354
1881,0.000834084
1882,0.000830773
1883,0.000827449
1884,0.000824127
1885,0.00082075
1886,0.00081723
1887,0.000813563
1888,0.000809729
1889,0.000805782
1890,0.000801721
1891,0.000797548
1892,0.000793342
1893,0.000789036
1894,0.000784635
1895,0.000780124
1896,0.000775445
1897,0.000770718
1898,0.000765926
1899,0.000761143
1900,0.000756375
1901,0.000751523
1902,0.000746604
1903,0.000741587
1904,0.000736558
1905,0.000731554
1906,0.000726602
1907,0.000721796
1908,0.000717067
1909,0.000712451
1910,0.000707936
1911,0.000703511
1912,0.000699199
1913,0.00069494
1914,0.000690735
1915,0.000686612
1916,0.000682599
1917,0.000678732
1918,0.000675044
1919,0.000671502
1920,0.00066797
1921,0.000664407
1922,0.000660857
1923,0.000657348
1924,0.000653897
1925,0.000650508
1926,0.000647203
1927,0.000643957
1928,0.000640752
1929,0.000637541
1930,0.0006343
1931,0.00063107
1932,0.000627797
1933,0.000624483
1934,0.000621084
1935,0.000617571
1936,0.000614027
1937,0.000610419
1938,0.000606791
1939,0.000603172
1940,0.000599492
1941,0.000595751
1942,0.000591875
1943,0.000587935
1944,0.000583982
1945,0.000579988
1946,0.000575979
1947,0.000571864
1948,0.000567685
1949,0.000563515
1950,0.000559345
1951,0.00055523
1952,0.000551197
1953,0.000547262
1954,0.000543404
1955,0.000539498
1956,0.00053552
1957,0.000531517
1958,0.000527532
1959,0.000523579
1960,0.000519631
1961,0.000515718
1962,0.000511879
1963,0.00050809
1964,0.00050435
1965,0.000500524
1966,0.000496534
1967,0.000492433
1968,0.00048827
1969,0.000484151
1970,0.000480131
1971,0.000476196
1972,0.000472246
1973,0.000468211
1974,0.000463997
1975,0.000459482
1976,0.000454513
1977,0.000448843
1978,0.000442392
1979,0.000435345
1980,0.000428267
1981,0.000421966
1982,0.000416765
1983,0.000412627
1984,0.000409258
1985,0.0004063
1986,0.000403401
1987,0.00040025
1988,0.000396789
1989,0.000393169
1990,0.000389594
1991,0.000386197
1992,0.000382777
1993,0.000379048
1994,0.000374937
1995,0.000370524
1996,0.000366197
1997,0.000362223
1998,0.0003586
1999,0.0003551
2000,0.000351556
